9394500	11897,28719,10051,17590
10112000	11897,11664
10322250	19402,1193,279
11984750	25318,18805,17977,11606,4247,24036,1829,25232,24262
1815750	17662,9248,22654,28452
2788750	25318,18805,11897,28719,26679
3149000	2829,21237,27624,5223,9248,23315,28452
3723750	11897,25318
4047000	11664,11897,1530,26887
5968250	25318,2635,18805,9878
6205000	594,17853,27623
6654750	11897,25318,18805
7306250	11897,19038,936,6213,2125,1939
7513250	13765,6364,10180,1506,22349
8145500	25318
8195000	25318,18805,11897,28058,1829,3010
9782500	11897,25318,18805,17977
980000	11897
11552750	202,264,8863,14136,26597
11683250	11897,25318,24036
12371000	11897,25318,11664
1699500	6247,22060,7546,2345,26314
1758250	11897,8648
341000	11897,12824,14032,16187
5199750	11897,24272,19038
5293250	25318,18805,18424,7310,13865
7034000	11897,27153,19367,16129,28636,22488,20937,15572,29174,21079,4285
7163250	11897,28719,25318,10051
7435500	2635,9878,21085
745750	27593,3334,28683,5223,17712
8248750	11897,9248,2829
9436000	11897,23953,20674,26297
1104500	11897,21987,11326,2212,20096,26153
1934750	2212,20096,10731,9178,10742,28922
200250	11897,27153,4285
266500	11897,14848,1056
3266750	28719,17590,10051,1969
3310750	26153,8872,8761,28922,10742,2212
3588500	8761,10731,7558,28922,10742,11398,26153,20096,9178,2212,27601,19736
4376250	28719,17590,10051,22260,27343
4533750	19650,594,27623,17853
7003500	20674,23953,2464,9462
764750	11897,25318
8070000	10868,26679,16481
82250	11272
8230750	17662,2829,5223,28683,9248,23315
8523250	10868,11897
8633500	2016,12555
8730250	18832,12213,25318,28209,6196
8799750	25318,18805,17977,4090,25232,11606
8848250	11897,13768,5302
9039750	11897,27153,1217
9199500	11897,11664,2635
9982500	11826,25138,10808,1137
1047000	25318,18805
10654750	28719,17590,10051,1969
2768250	11897,28146,5703
3573750	2635,21085,9878,11391
382250	5469,12824,14848
4392000	11272,26727
4423500	28719,10051,17590,27343,24855,18649
4557250	2635,9878
4680000	28719,10051
5155750	11897,27020,1939,18606
5238000	20674,7870,4171,23953,9462
5440500	5302,27593,17712
5655250	25318,18805,17977,4247,2616,17249,24262,25232,11606,28058,24036
6299000	25318
7269750	202,264,26597
7892000	11664,1530,23085,14118,7098,2538,28461,20681,1002,19169,10265,9126
832250	25318,11897,18805,3477,8872
8529750	28719,10051,17590,14032,14848
8940500	2635,11272,9878,21085
9972250	28922,9178,21987,8872
10592750	11897,13765,6364
10966250	11826,25138,25879,1270
2331750	28719,10051,17590,23529,23262,16655
3549000	11897,11664,594,17853,27623
3592750	11897,6247,8886
3675000	25318,13765,6364,3639
3751500	11664
4447000	25318,18805,12213,18832
4814750	14120,16808,8191,25072
5336750	25318,18805,9549
5467250	202,264,18560,26719,15532,29450
6603750	17662,27593,17712,28683
8435250	11897,2635,21085,11391,9878
9121750	11897,25318,18805
9202750	4195,17271,1879,13284
9946250	11897
11632250	13765,6364,10180
1247000	11897,2635
2148250	202,264,15098,29450
2350750	11897,28719
2882750	11664,1530,20681
2968250	11897,25318,18805
3405000	11897,27020,11956
5226500	11897,28719,17590,10051,16655
5320000	11897,28690,12459,24979,29475
5438000	202,264,19578,8863,13293
7060500	28719,17590,10051,1969,14585,16655,27343
776750	23953,20674,26219,14772,4171,9462
10212500	25318
1025250	11897,11664,9462,7870
11022500	24027,12555
2033500	11897,25318,18805,28719
2808500	26679,16481,22052,9371
4118250	9549,27131,17853
472000	11897,19536,6065,11120,20761
4809000	21237,13768,2829,22654
4886500	9549,27131
5248750	11897,28719,10051
5745000	11897,11272,26445
7854500	11897,28719,17590,10051
8216750	11664,25318,18805
10443000	11897,10731,28922,8872,8761,11398
10653250	11897,8566,9549,29231,10702,19949,11080,28357
11078500	13765,6364,45,7839
11625250	1704,9462,14772
11947000	9549,11897,2125,24272,18606,8371
3312500	28719,11541,17590,10051
3734250	202,264
4454500	6247,2345,7546,7505,14403
5264500	11897,18606,6213,9440,936,27020,2125,28146,5703,15501,19038
6458250	12135,22258,17288,6214,4355
6900500	11897
7600250	4476,13865,25884,25523
7715000	25318,18805,11664,27623,27131,594,19650
7797000	28737,8624,17288,4387,29328,12380
892500	25318,28719,17590,10051,616,5721,27343
10818500	11897,25318,18805,15501,1939,19038
10915250	28719,10051,17590,16723,9823,23262
1173500	11664,11897,28719,10051,17590
12204750	28719,17590,10051,22260
1338750	11897,25318,18805,28719
2076000	10868,9275,25318,18805
2448250	11897,26679,16481,22052
2891500	6247,488,10414,10334
2940000	11272,19577,20330,4736,12028,17723,3229,17923,20462,3209,26445
4059500	264,202,13293,19117,8863,19578,18560
4153000	11897,11664,1530,19169
415500	11664,26679,16481,22052,27144
4895250	14120,16808,8191,25072,2700
5911250	264,202
6014750	9462,26297,26219,2464
7494250	13765,6364,3639,16507
7976750	28719,17590,10051,22260,5721
8049000	11897,18832,12213,28209,1418,10580,6196
8628250	11897,6247,270,488,2345,16633
10756500	11897,13765
10885750	10868
1118250	1704,20674,4171,26297,9462,7870
12016750	28719,17590,10051,16723,616,24855
12142750	2829,17662,28683,13768,9248,28452
1244250	11664,11897,26153,10742,11398
1767500	11897,28719,17590,10051,16655
2386250	202,264,14136
2752000	11897,25318,27153,13123
439000	25318,18805,11897,11606,4247,25232
5962750	13765,6364,22236
7143250	28719,10051,17590,16655,18649
9079500	11897
9123500	3890,17121,18635,9565
969750	11897,11664,25318
10539250	6247,8838,488,26884
11137750	2635,11391,21085,9878
1459000	11897,27153,3392,20685
1911500	25318,11664,18805,11897
4097500	28719,17590
4259500	11897,3071
4547500	25318,7655,2736,26693,10863
5037000	11897,25318,28719,17590,10051
5279750	11897,11664,25318,18805,4090,1829,3010
5726500	28719,17590,10051,9823,14585
7405250	6214,18112,4387,4355,23032
746000	25318
7568250	26679,16481,22052,22520
8163500	17452,16187,12381,9252,28690,1056,15628,14848,12824,5517,14032
8215250	11956,8485,3071
9179500	2635,9878,11391,21085,12251
9352750	11897
9807250	27945,26316,2101,1341,18635,9421,17271,1879,13284,15399,17121,5265
9839750	11272,20330,27125,19577,4736
10799000	11897,27020,11956
10972250	11897
11158000	11664,1530,20681,10265,13758
11494250	11897,2635,21085
11734000	28719,25318,10051,17590,23529
11737250	2635,11391,9878
2006000	28719,10051
2088000	6247,7546,5380,8838,22232
3396250	11897
3846250	11897,2125,28146
4115500	11897
4370750	18635,26316,2101,17271
65500	25318,18805,11897,11664,12213,18832
8072250	18832,12213,28209,10580,17245,17626
1492500	21237,28683,2829,5302,27624,8648,28452
1528500	11664,11897,1530,1002,19459,7098
1792000	11897,28719,10051,17590,9823,23529,14585,23262
2316250	11897,25318,11664
2557000	11956,8371
3317500	11664,25318,25103,8272,24027
417250	11326,8761,10742
4378500	10731,10742,20096
4503500	26219,4171,26297,20674,7870
4876750	20096,7558,9178,10731,8872,2212
6126750	11897,8648,28683,9248
6872750	11897,22914,13872
7184500	25318,11897,18805,11664
8156500	28719,17590,10051,5721,16655,14585
8528750	11664,1530,5789
9586500	25318,18805,10868,17977,4090
11114000	2829,5223,23315
11772000	11664
140500	25318,18805
1641000	11826
2364500	9248,28452,23315,28683
2733500	9549,14120,16808
3014750	11664,4387,11566,18641,22129,12146
3096750	25318,18832,12213
3511000	11897,6247
4782250	11897,28719,17590,10051
5170500	25318,18805,17977,4247
6233750	11897,202,264
6848000	11664,25318
8017000	11664,26679,16481
8353250	11664,11897,1530,19169
9076750	26679,16481,22052
9979000	11897,11664,12459
10119250	11897,9248,5223
11131750	11897,13765,6364
11631250	12380,11566,29328,22258
11794250	19402,6727,1193,5051
3148500	11897,22471,10479,19536,6065
3326250	202,264,15532,14136
3404000	16700,15536,17106,25103,10863
4625750	28719,10051,17590,24855,26225,22260
5110750	25318,11897
6301250	11897,11664,28719,17590,10051
6380000	26679
691500	11897,25318,11664,18805,18832,12213,28209,6196
7918750	11897,14032,12381,26211
8160750	11897,27153,28636
8822250	11897
9015000	25318
9513250	11664,1530,7098,19169,5789,23085
9671750	28719,10051,17590,616,5721
11558000	26153,19736,11398,12233,10731,20096
1838750	11664,1530,28461,20681
2198750	11897,25318,18805
267250	2635,21085,9878,11391
2807500	202,264,14136,13293,26719,19578,18560,29450,26597,15098
2823250	11897,2635
299750	11664,25318,28719,11897
3009000	25318,17977,17249,11606
393250	25523,18424,2303,14389,25884
5082500	11897
5828250	12381,15628,9252,29475,12459
64000	11897,27153,21079,18966,19367
6807250	11664,11897,2635,11391
7211250	11897,28719,17590
7568750	11664,1530,20681,19169,10265
791500	28719,10051,17590,18649,27343
8346250	14120,16808,8191,25072
8792750	202,264,15532,26597
8909750	28719,17590,10051,1969
11121500	14848,17452,24979
11129250	25318,20618,24272,9676,19038,8371
11527500	28719,17590,10051
1365000	25318
1441500	26693,12555,16700,2736,22934,7655
1688750	12213,18832,28209,11675
2103250	11897,10868,25318,28719
3684750	11897,25318
3799500	28737,15464,12380,26612
4087750	11897
448250	23953,14772,26297
4631250	11897,25318,18805,11664
4712250	25318
5522250	28719,25318,11272,22782
5957500	11897,11272,6300
650750	25318
6904000	23315,13768,17662,17712
731750	28719,11897,11664
9215000	8272,19989,24027,17106,12555
11352000	28690,24979,12459,26211
12331000	11897,20761,10597,17287,11120
1622500	28719,10051,17590,616,23529,22260,1969,14585
1710500	11897,25318,18805,2635
2232500	264,202,14136,26597
252500	11897,11272,26445,26727
3335000	11664
3781500	25318,11897,18805
4317250	11664,1530,23085,19169,10265,19459,2538
4475750	25318,28719,10051,17590,14585,1969,18649
5078750	11897,19402,23848,279
5287000	202,264,15098,19578
5910250	11897,27153,22488
6015000	11664,1530,19169,7098,20681
621500	11897,19536,17287,6065,29421,6363
6264750	14120,16808
6266000	17712,2829,21237
6683250	2125,24272,8371
6921750	4171,14772,26297,26219,9462,2464,23953,7870,20674
7445000	10868,9275,28467
8910750	8272,4089,22048,16941,25103,17106,24027,19989,22934,12555,7901,26693
9685000	13765,6364,45,11602,29313
9716500	26679,16481,22052
9842500	11897,18606,24272,25643,27020
9973000	11897,24272,27020,25643
10642000	11897,25318,28719,18805
10933250	25318
1114000	11664,11897,1530,13758
11646500	11664,1530,19169,5789
11939000	11897,19402,5051,22906
1194750	11897,25318,11664,18805
1531250	2212,8872,19736,11326,21987,9178,4214
1782250	11897,19402,27629,24522
190500	11897
2704750	25318,18805
3304500	11897,28719,10051,17590,22260
5256500	12381,12459,15628,9252,14032
567250	28719,17590
5751500	11897,25318,11664
599750	11897,25318,28719
6571750	11897,25318
805750	11897,27153,19728,15572,29174
887750	11664,11897,1530,10265
9044750	25318
965500	28719,10051,17590,16723
10533750	11897,11664,13765
1181250	15628,1056,26211,29475,24979,28690
12275500	10868,9275
2480750	25318,18805,17977,4247
3742000	11897,28719,17590,10051,24855,23262
8243500	11664,1530,13758,23085,5789
8324500	25318,28719,18805
9351750	25318,28719,18805,2635
9592500	11897,14120,16808,8191
984500	25318,11897,28719
10185000	2635,9878,21085
10264750	25318,11897,18805
10840750	11897,25318,18805
11440500	11897,25318,18805,4090,1829
1189000	16187,1056,12824
11896000	11664,11897,1530,28461,14118,9126
1806750	14772,9462,2464,7870
19500	25318,11897,18805
2050000	11897,11664,1530,26887,13758,2538
232000	20507,4195,17121,9565,17271
2988000	26693,10863,3644,2016,19989,7901
3216500	13765,6364,7242,25853
3719250	11897,25318,14120,18805
5139250	25318,18805,24262,4247,4090
6354500	13765,6364
6852750	11664,25318
764000	14120,16808,8191,25072
8314250	14120,16808,8191,25072,2700
9278500	10868
9488750	20674
11949750	25318,17977,3010,28058,1829
12234750	264,202,15098,15532,29450
12239250	11897,2829,28683,5302,17712,5223
3288250	11664,11897,1530,19459,2538,1002
3410000	28719,11897,17590
3977750	11664,11897,5223,21237
4921000	25318,18805,10868,28719
5024500	28719,17590,10051,9823,27343,16723
5608250	11664,11897
5812000	11897,19887,29421
6172000	28452,17712,2829,5223,28683
6713250	11897,25318,12824
7361250	11897,11826
7893250	25318,28719,12213,18832
7921500	11897,13765,6364
9394250	11897,3334,21237,2829,5223
10592000	11897,1056,14032,16187,29475,28690
11307500	25318,18805,11897,28719
12384250	6247,5380,16633,26884
2253250	264,202,26719,10871,15098,8863
4189500	20674,26297,4171
4399750	25318,18805
5465250	28719,17590
5915250	11897
6234000	264,202,11664,15532,8370,18560,29450,10871
6683750	5223,17662,9248,5302,28683,28452
7830250	20674,4171,7870
8096750	28719,11897,17590,10051,22260,24855,16655
8430000	11897,25643,27020,3071
10000250	11897,27153,10514,29174
10566000	17853,594,27623,27131
10598500	11897
10773000	11897,28719,10051,17590
11711250	11664,11897,1530,23085,10265
12229000	25318,29475,16187,26211
1617250	2635,11391,9878,21085,12251
2756000	2736,15536,22934,16941,25103,8272
4257000	11897,11664,11272
4304250	11897,28719
4336750	11897
4658500	202,264,2203,18560,15098,26597,8370,26719
6334000	6247,26884,25227
6497000	12233,10731,20096,7558,19736
6780500	11897,27153
8111500	25318,7558,9178,8761
9463750	11897,25318,2125,8485
10297000	11826,17271,27945,5265,18589
10713250	12844,1879,18589,20507
11313000	11897,25318,18805,5469,28719,22258
12004000	25318,11897,28719,18805
12377250	11897,28719,3071,8371,936
1724250	11897,11664,25318,18805,1530
2322750	28719,17590
3661500	11897
4035250	7655,19989,2736,12555
4193750	25318,18805
4852000	13765,6364,23056,13500
5539250	11897,11664,1530
5697750	6247,16748
5987000	11897,19402,4137,278
6272000	11897,14848,24979,17452,28690
6998500	11897,25318,28719,18805
7116750	11897,25318,28719
7483500	11664,3644,7901,26693
8617500	11897,28719,10051,17590
10234000	19402,6727,23848,22906,20221,279,10466,1193,10335,21623,23530,10907
1074750	25318,18805,2635,9878,11391,21085
10976250	14772,23953,7870,26219,26297,2464
11283500	10868
1319000	26679,16481,22052,4488,24393
154750	11897,27153,6588,3392,13123
1727500	13765,6364,10463,13500
3282250	11826,25138,12219
528250	11664,11897,1530,14118
5846250	11664,1530,28461,19169
69500	11897,25318,18805,28719,17977,25232
7218000	25318,18805,11897,17977,4247
7588000	11826,25138,12219,1270
8555500	264,202,29450,26597,2203,15098
861250	26679,16481,22052,7053,2142
10578000	25318,12213,18832
11220500	14120
11590500	21987,12233,7558,11326,2212,16853
1499750	25318,18805
1629250	11897,28719,10051,17590,12213
2187500	6247,21955,25227,13412,26884
3288750	2635,9878
3625250	11897,24272,2125,19038,28146
3861500	11272,3229,22827,14184
3913250	6247,7505,25227,18654,5380
4025000	11897,27153,22488
4073250	23953,20674,2464,4171,7870
6099250	4387,26612,8624,15464,11566,28737,12380,12146,18641,22258,17288,6214
620500	11897,28719
8123500	28719,17590,10051,22260,616
10628500	11897,11826,25138,23476,22072,2456
11535250	264,202,19578,13293,2203
11616250	11897,25318
12061000	23953,9462
12417500	14120,16808
2910750	25103,12555,24027
309750	264,202,18560,29450
3272000	25318
3644250	11897,28719,2635,10051,17590
4620000	25318
5011500	11897,25318,18805,18832,12213,28209,17626,6196
5226250	11897,28719,17590,10051,22260
5999000	11664
6250250	10868
6412250	202,264,26719
6700250	11826,25138,4872,22593
6897000	11897,25318,18805,28719,10051
725000	11897,25318,25103
854250	25318,18805,17977,1829
1086750	20674,23953,4171,7870,2464,26219
11169500	11664,1530,1002,26887,2538,19169
11957000	11664,3890,26316,9565,1341
3249250	25318,11897,18805
4063000	11897,26679,16481
4967250	25318,10868,18805
5693000	11897,10597,22239
6751750	11897,17287,4743,6363,22358
7322250	10868
8745250	11897,28719,25318,17590,10051
9512750	11664,11897,1530,10265,5789
9802000	25318,11664,28719,18805
11601500	11897,25318,4258,1829,2616,28058
3215500	18589,26316,1879,13284,17121
3344750	11897,5469,4355,17288,6214,12135
3954500	28719,17590,10051,23262,18649
4195500	12844,13284,9421,9565
425500	6364
4852500	24027,19989,16941,7901,25103
5261000	2635,11391,9878,21085,12251
6150750	11897,17452,12459,5517,14032
6155250	25318,18805,11664,17977,2616
6515500	11664,13765,6364,45
7375000	9462,23953,2464,4171,20674
8216500	202,264,8370,2203,18560,19117,15098
8845250	11826,25138,2456,21272,12219,4872,28246,13493,10808,22072,1137
9694750	2101,15399,27945,4195,17271,17121,18589,18635
11300000	28719,17590,10051,16655,24855
11579750	11664,14734,22934,2736,17106
11701500	26679,16481,22052,12942,16088,26410,4186,22520,27144,22369,24393,15317
11751000	11664,11897
1579250	11897,11664,25318,18805,1530
1793250	26679,16481,22052,7053
2797750	10868,9275
282500	11897,27153
3895750	17853,27131,19650
4907500	11897,6363,22471,20761,6065
5440750	10868,25318,9275
6458000	12213,18832
7810250	11897
8280500	11664,1530,26887
8573000	14772,20674,26297,9462,23953,4171
861750	6247,22232,16748
8701250	11897,25318,18805
9055750	11897
1063000	25318,18805,13765,6364,13500
11225500	11897,28719,10051,17590
1561250	11897,26679,16481,22052,4186
2975500	11897,25318,11664,18805
3350250	28719,10051,17590,27343,1969,16655
4606000	11897,13284
5865750	18832,12213,28209,11675,17245,10096,6196,13896,21216,17626,18747
6140500	26679,28719
6634500	5223,21237,2829
7785250	11897,28719
7898750	12555,15536,7901,26693
8060000	11897,11664,1530,5789,26887
8385000	28719,17590
11503250	17662,28452,8648,23315,3334
11613500	1879,26316,12844,1341
11747250	28719,10051,17590,14585,23529,1969
3031750	11897,11664,28719,10051,17590,25318,23262
3114000	22654,21237,3334,13768,5302,23315
405000	19736,7558
4256000	11897,11664,18606,8485,3071
4880250	26316,13284,20507,4195,18635
5354000	11897,22129,12135,12146
563500	25318,18805,18832,12213,28209,1418,10580,17245
5642000	28719,17590,10051,14585,23529,24855,16655,1969,27343
6412750	28719,10051,17590,24855,23529,22260
6572500	11897
10052000	7558,12233,11326,27601,19736
11397250	23032
11761750	11897,25318
3903500	11897,13765
5292000	8872,3477,4214,8761
5407750	11664,11897,1530,23085,14118
5742000	9549,22489,1818,10868,20621,696,11698,11605
5952250	11897,13765,6364
6258500	11897,25318,18805,4090,4258
6433000	11897,11664
7149500	11826,25138,25561,2456
7450000	11897,15501,5703,25643,936
8051750	11664,11897,25318,18805
8100250	11664,1530,2538,7098,10265
9069000	25318,12213,18832,28209,18805
9438000	11897,4171,2464
10312750	11897,25318,18805,28719
10477000	11897,2016,24027,8272
10521000	362,25523,14389,16640,10586,26662,7310,13865,10409,25884,10060,22092
1525000	11897,9549
1855750	11897
236000	11897,22914,9792,13872,23285
239250	2635,21085,11391,9878
4037500	11664
5059000	202,264,19578,15098
6694750	11897,25318,18805,11664,11606,3010
847750	2635,9878,11391,21085,12251
