1953250	5883,7179,2436,27179,9458
2182750	207,25215,25642,1752
2378500	15992,8818,23470
2920750	22664,14554,18647,19328,834,207,25215,8764
3363000	2119,28924
4054000	7469
4133750	6098,19036,22095
5187750	22095
573000	13872,23285,9792,17084
7103000	2119,28924,7007
7269250	22664,14554,19328
7476250	11730,13745,4294,22880
848500	11730
9212500	22664
9906500	7467,819
1140750	22664,14554,18647,19328,834,8764
11564250	8628,23465,17244,4605
2200750	9792,13872,23285
2688750	574,23480,15414,18235
5491500	574,24724,626,18235,17094
6766250	17094,10258,12013,14233
6957500	207,25215,25642,1752,21462,23202
7657250	22664,18647,14554,19328,834
835000	207,25215,25642,1752,21462,23202,7990,17597,8257
8702500	9792,13872,23285,17084
9394500	22664,14554,18647
10322250	574,25215,207
11984750	7467,819,20966
1815750	6364,11487
2788750	23338,11730,574,27346
3149000	7467
3723750	6098,19036,22095,27033
4047000	20190
5968250	22664,14554,18647
6654750	13749,7467,819
7306250	5357,574,20472,2519,1439
7513250	6364
8195000	7467,20966
9782500	20190,23282,3515
11683250	26298,16453,28625,22994
12371000	574,18235,24724
1699500	13749
1758250	7467,819,20966
3168000	23285
341000	23480
5199750	6175,21338
5293250	19328,8628
7034000	574,18235,24724,626,22087
7163250	13258,12189,22950,7467
7435500	5883,7179
745750	23549,27346
9436000	8818,15992,23470,20516
10185750	13258
1104500	13749
1934750	8818
200250	20190
266500	2128,7467,819,20966
3266750	11730,8818
3310750	23338
3588500	23338,6098,19036
4376250	5357,20472,2519
4533750	2119,28924,7007
8230750	11730,4294,13745
8523250	574
8633500	7467
8730250	2119,28924,7007,28453,57,14976,1501,1119,23338
8799750	7467
9039750	7467,819,20966
9199500	13749
9982500	7469
3573750	7467,819
4423500	22664,14554,18647,19328
5155750	23338,21503,9792
5238000	7469,21715
5655250	11730,13745,4294,22880
6299000	13749
7892000	11730,13745,4294,22880
832250	11730,4294,13745,22880
8529750	23480,15414,11431
8940500	574,9792
9972250	9792,13872
10592750	903,17228,26634
10966250	574,24724,626,18235
2331750	5883,7179,2436,27179,9458,27394,12888,4738
3549000	23338
3675000	11431,15257,10329,16463,29204,11541,1539,23628
3751500	13872,9792
4814750	23338
5336750	574,9792,13872,23285
5467250	22664,574,14554,19328
8435250	574,20190
9121750	22664,14554,19328,18647
11535500	2119,28924
11632250	6364
1247000	4475
2882750	13258,12189,22950
2968250	5883,7179,2436
3405000	22664,14554
5226500	7469,21715,24070,5315,5834,7654
5320000	13749
5438000	9792
7060500	8818,15992,23470,20516,24645,14209
776750	207,25215,25642,1752
10212500	2119,28924,7007
1025250	5357
2033500	7467,819,20966,14161
472000	22280,12220,26298
4809000	23338
4886500	23338
5248750	13749,17094,10258,12013
7854500	7467,819,20966,14161,255
8216750	574,18235,24724,626
10443000	6175,21338,24942
10653250	26298,28625,3787
11078500	6364,11487
11625250	5883,7179,2436,27179
11947000	25215,207,25642,1752,21462,23480
4454500	10258
5264500	5883,7179,2436,27179
6458250	20190
6900500	574
7600250	23338,9792,13872
7715000	23480,15414
7797000	23338
892500	574,22664,14554,18647
10818500	22664,18647,14554
10915250	17094
1173500	13749,25215,207,25642
1338750	28924,2119
2076000	23480,8628,23465
2448250	574
2891500	2128,7467,819,20966,14161,3774,255,8724
2940000	11730,7467,20966,819,14161
4059500	17094,10258,12013,14233
4153000	207,25215,25642
415500	13258,12189,22950
4895250	20190,23480,15414,7467
5899750	11730
6014750	207
7976750	574
8049000	2119,28924,23338,7007
8628250	13749,11730,18647
10756500	17094,10258
1118250	13749,574,7467
12016750	12189,13258,22950,7467,819
12142750	17094,10258
1244250	6098,22095,19036
1767500	26298,28625,26607
2386250	15992,8818
2752000	13258,12189,22950,574,7467
439000	8628,23465,17244,4605,19328,14470,1138,15024
5962750	19328,22664,14554
7143250	574,18235,626,24724,22087,26077,7360,19941,3074
9079500	13258
9123500	6364,11487,13765,23340
969750	7467,819
10539250	23338,27346
11137750	22280,12220,11605,4738,7762
1911500	7467
4097500	13258,12189
4259500	13872,9792
4547500	13872,23285,9792
5037000	2119,28924,574
5279750	10258,17094,12013
5726500	11431,15257,10329,16463
7405250	5357
746000	574,18235,626,24724
8163500	2119,28924,7007
9179500	9792,13872,23285
9807250	7467,819
11158000	7469,21715,24070,5315,5834,7654
11494250	7467
11734000	5883,7179,2436
11737250	6175,21338
2088000	5357,19328
3846250	22095,19036,6098,27033
4115500	11431
4370750	22095,6098
65500	22280,12220,4738,7762
8072250	19036,22095,6098,27033,22,526,17227,13943
1492500	5883,6098
1528500	7467,819,20966,14161,2128,3774
1792000	9792,23285
2316250	5883,7179,2436,27179
3317500	574,2119,7467
417250	2119,28924
4876750	2119,11730,28924
6126750	18086,17228
6872750	22664,14554,18647
7184500	23480,15414,27487,20256,3393
8156500	23480,15414,27487,20256
9586500	7467,819
11114000	19036
140500	22664
2733500	13749
3014750	8818
3096750	5883,7179
3511000	574,25215
4782250	7467,819,20966
5170500	11730,11431
6233750	5357,5883,7179,2436
6848000	7467,819,20966,14161
8017000	6175,21338
8353250	13872,9792,23285
9076750	13258,12189,22950,574
9979000	22664
10119250	8818
11131750	6364,11487
11794250	13749
3148500	6098,22095,19036,27033,22,526
3326250	6175,21338,24942,20617,10866
3404000	7467,819,14161,20966,255
4625750	207,25215,25642,1752,21462
5110750	574,18235,24724,626
6301250	11431,15257,10329,16463,29204
6380000	6175
691500	22664,14554,18647,19328,834,8764,15405,1325,22607
7918750	207,25215,25642,1752,21462,23202
8160750	22664
8327250	20190,23549
9513250	6175,21338,24942,20617
11558000	6098,19036,22095,27033,22,526
2198750	5357,23285
267250	22280,12220,9792,13872,23285
2807500	5357,574,1439,2519,20472
2823250	20190
299750	6175,21338,24942
3009000	7467,819,20966,14161,2128
393250	7467,819
5082500	7469
5828250	574
6807250	7467,819,20966,14161,255
7211250	9792
7568750	574
791500	6191,217,11784,4926,6672,8278,28992
8792750	11730
8909750	13258,12189
11121500	574,626,18235,24724
11129250	11730,13745
1365000	7467,819
1688750	7467,2119
2103250	22664,14554,19328
4631250	574,25215
5522250	7467,819
731750	20190,17214
9215000	17094,10258
12331000	5357,574,13258,12189
1622500	207,25215,25642,21462,23202,1752
1710500	23338,23285,13872,9792
2232500	7467,819
252500	6175,21338,24942
4317250	5357,574,1439,2519,20472
4475750	6175,21338,24942,20617
5078750	22664,14554,19328,18647,834,8764
5287000	574
621500	8818,15992,23470,20516,24645
6266000	13872
6921750	23338
8910750	5357,574,2519,1439,712
9651250	13258,12189,22950
9685000	10258,17094,12013
9716500	23338,13872,23285,9792
9842500	23480,15414
10642000	23480,15414,9792,23285
11939000	6364,11487,13765,23340,9612
1194750	207,25215,25642,1752,21462
1531250	8818,15992,23470,20516
1782250	23338,23285,9792,13872,17084
190500	574,7467,819,14161
2704750	1752,207,25215
3304500	18086,26634,903,22269,17228,10461,24461,11631,8219,3592
5256500	11730,4294,13745,22880
567250	11730,13745,4294,22880
5751500	6175,21338,24942,20190
599750	6364,11487
6571750	11730
887750	11730
965500	7467,819
10533750	10258,17094
1181250	207,25215,25642,1752
12275500	10258,17094
2480750	207,25215,25642
3742000	11431,15257,10329,16463
8243500	7467,819,20966,14161
8324500	10258,17094,12013,14233
9351750	5883,7179,2436,27179
9592500	23338,23549
984500	5883,7179,2436,27179
10185000	13749
10840750	6364
11440500	563,4475,7467,819
1189000	5357,2519,1439,712,574
11896000	11730,13745,4294,22880
1806750	574
19500	6364,11487,13765
2050000	574,626,18235
232000	5883
3216500	6364,11487,13765
3719250	4605,8628,23465,17244
5139250	23549,7467
6852750	7467
764000	23338
8314250	6364,11487,13765
11949750	10461,22269,17228,26634
12234750	13749,22095,6098,19036
12239250	22664,14554,18647
3288250	23480,15414,27487,20256
3977750	11730,13745
4921000	25215,207,25642,1752
5024500	13258,12189,22950
5608250	8818
5812000	17094,10258
6713250	17094,10258,12013,14233
7361250	7467
7893250	13749
7921500	23549,11826
9394250	19036,22095,6098,27033
10592000	13872,23285
11307500	207,25215,1752
2253250	15257
4189500	23480
5915250	574,24724
6234000	5357,574
6683750	23285,13872,9792,17084
8096750	574,16453,26607
10000250	5357,574
10566000	6364,11487
10598500	6175,21338,24942,20617,10866
10773000	7467,819,20966,14161,2128
11711250	6175,21338,24942,20617,10866,13168,20349,8942,23331
1617250	7467,819,20966,14161
2756000	5883,7179
4257000	207
4304250	23338,23285,9792
4336750	11431
4658500	5357
8111500	13872,9792
9463750	13872
10297000	6175
10713250	22994
11313000	11730,13745,4294,22880
12004000	10461,22269,17228
12377250	6175,21338,24942,20617
1724250	23480,15414
4035250	23285,9792,13872,17084
4193750	7467
4852000	6175,21338,24942
6272000	13872,9792,23285,17084
6998500	6364,11487
7116750	22095,6098,19036,27033,22,526
7483500	6175,21338
8617500	13749
10234000	17094,10258,6175,21338
1074750	7467,819,20966,14161
10976250	7467,819,20966,14161
11283500	5883,7179,2436,27179
1319000	6175,21338,24942,20617
154750	22664,14554,18647,19328,834
1727500	13258,12189
3282250	11431
528250	6175
69500	7467,819
7218000	574,13258,12189,22950
7588000	6191,217,12189
8555500	5357,20472,2519,1439,712,574,5009,19759
861250	26298
10578000	207,25215,25642
11220500	2119,28924,7007
11590500	18086,17228,10461,26634
1499750	22664
1629250	11730,13745
2187500	207,25215,25642
3625250	8818,15992,23470
3913250	7467,2128,819,20966,14161
4025000	207
4073250	13749
6099250	8818
620500	574,18235,24724
8123500	19036
10628500	17094,10258,12013,14233,5652,398,6868,26005,6820,2476
11535250	6191,2128,7467
11616250	9792
12061000	12189
12417500	23338,15672,23285,13872
3644250	23480,15414,27487,20256,3393
4620000	17094,10258,12013,14233
5011500	23480,22664,15414,14554
5226250	13749,22664,14554
5999000	4475,563
6412250	5357
6700250	13749,7467
6897000	11431,15257
854250	17094,10258
1086750	22095
11169500	5883,7179,2436,27179
11957000	7467,819,20966,14161,2319
3249250	13872,23285,9792
4063000	23285,9792,13872,17084
4967250	22664,19328,14554
5693000	13872
6751750	6175,21338,24942
7322250	6175,21338,24942,20617
8745250	7467
9512750	23338,27346
9802000	903,17228
11601500	7467,819,20966,14161,2128
3344750	13258,12189,22950,574,7467,819,20966,14161,255
3954500	23338
4195500	23480,15414,27487,3393,20256
425500	6364,11487,13765
4852500	2119,28924,7007,28453
5261000	20190,25215
6150750	8818,15992
6155250	574,24724,18235,626
6515500	574,24724,626
7375000	23285
8216500	7469,21715,24070
8845250	7469,21715,24070,5315,5834,7654,13701,17550,23019
9694750	5883,7179,2436
11300000	20190,23282,3515,27435
11579750	5357
11701500	574,13258,12189,22950
1579250	11730,13745,4294,22880
1793250	23480,15414,27487
203750	22095,19036
282500	574
4907500	17094,10258,12013
5440750	6175,21338,24942
6458000	13258
7810250	13749
8573000	10461,17228,18086
1063000	6175,21338,24942,20617,10866
11225500	11730
1561250	18086,22269,903,26634
2975500	5357,7467
3350250	7469,21715,24070,8818
5865750	13258,12189,22950,2119,28924,7007,23338
6634500	6364,11487
8060000	22664,14554,18647
8385000	8818,15992,23470,20516
11503250	8818,15992,23470
11613500	23338
11747250	563,4475,7467,819,20966,14161,9469,10718
3031750	207,25215,25642,21462,23202,7990
3114000	13872,23285
4256000	20190,10258,17094
5354000	8818,15992
563500	207,25215,25642,1752,21462,23202
5642000	574,5883,7179,2436
6412750	6175,21338,24942
10052000	5883,7179
11397250	5357
11761750	28924,2119,23480
3903500	6175,21338,24942,20617
5292000	22664,14554,18647,19328,834
5407750	8628,23465,17244
5742000	13749,24385,7188,5357,11951,20585
5952250	6364,11487,13765,23340
6258500	2119,28924
6433000	13258,12189
7450000	22664
8051750	11431,15257
8100250	20190,23282
9069000	9792,23285,13872,17084,11826
10312750	207,25215,25642,1752,21462
10521000	11826,13872,9792,23285,17084
1525000	7467,819,20966
236000	9792,13872,23285,17084
239250	22664,14554,18647,19328,8764,834
4037500	10258
6694750	23480,15414,574
847750	11730,13745,4294,22880
