7657250	21593,18196,396,16460
835000	27785,14818,19309,23556,1758,24088,12159,9295
8702500	21085,9878,11391,2685,17356,4125
9394500	21503,18196,21593
10322250	12189,22950,13258
11984750	1138,15024,11635,1565
1815750	28917
2788750	21503,10916,17214,27435
3149000	28524
3723750	5150,8238,25248
4047000	23409,21503,6498
5968250	1041,18196
6654750	10916,15672,17214
7306250	25248,8238,25261,5593,22307,10694
7513250	21503
8195000	15024,1138,11635
9782500	23409,15672,21503,23338
11552750	12189
11683250	25386,696,12686
12371000	15024,1138,11635,1565
1699500	15792
1758250	4039,2128
3168000	21085
341000	21503
5199750	8533
5293250	28286,6193,18523
7034000	12189,22950,13258,22280
7163250	4039,5615,628
7435500	1041,24060,25415
745750	21503
9436000	1076,6840
1104500	1041
1934750	1076
200250	6498,1138,15024
266500	28524,18290,8805,27427
3266750	1076,6840
3310750	10916
3588500	21503,1138,15024
4376250	8238,25248,25261,5593
4533750	10916,15672,17214
8230750	13737,26351
8523250	4807
8633500	28524,18290
8730250	10916,15672,17214,27888,17640,3075,10718,2753
8799750	1041,24060
9039750	28524,18290
9199500	15792
9982500	1076
3573750	4039
4423500	4807,18196,21593
4680000	1076
5155750	11826,10916,25138
5238000	10916,15024
5655250	13737,12189,22950
6299000	21503
7892000	10916,13737,15672,26351
832250	13737,5150,9284
8529750	4807,3665
8940500	21085,11391
9972250	9878,11391
10592750	1138,15024,11635
10966250	21503,12189,22950
2331750	1041,24060,25415,11499,12287,3362,4221,16821,574
3549000	21503,10916
3675000	4807,4411,11244,10653,21092,16154,9525,24892
3751500	15024,1138,11635
4814750	21503
5336750	11391,9878,21085,2685
5467250	1076,18196,21593
8435250	15672,21503,23409
9121750	18196,21593,396
11535500	10916,15672
11632250	20658
1247000	1138,15024,11635
2882750	1138,15024,11635
2968250	1041,25415,24060,11499
3405000	18196,21593
5226500	20658,19509,8662,29416
5320000	1138,15024
5438000	23338
7060500	1076,6840,28286,6193,18523,422
776750	21503,6498,15024,1138
10212500	10916,15672,17214,27888
1025250	25248
11022500	1041
2033500	1138,15024,11635,1565
472000	5883,7179,2436,1041
4809000	21503
4886500	21503,28286
5248750	15792,18632,13039
7854500	1138,15024,11635,1565,6498,8851
8216750	12189,22950,22280
10443000	8533,20595
10653250	25386,696,12686
11078500	28917,28270
11625250	1041,24060,25415,11499,3362
11947000	27785,12189,22950,13258,17418
3312500	23282
4454500	21503
5264500	1041,24060,25415,11499,12287,3362
6458250	6498,1138
6900500	10916
7600250	11826,20190,25138
7715000	3665
7797000	21503
892500	1041,25415,24060,11499
10818500	10916,15672,9878
10915250	13039
1173500	10916,15672,11391,21085
1338750	10916,15672
2076000	1041,28286,24060,25415,11499
2448250	13737
2891500	28524,18290,8805,27427,684,26333,20579,2319,20279
2940000	12189,22950,13258,13737
4059500	13039,23685,4076
4153000	15024,1138,11635,1565
415500	4039,5615
4895250	6498,15024,1138,21503,11635,1565
5899750	15024
6014750	27785
7976750	20658
8049000	10916,15672,17214,21503,27888
8628250	21593,15792,18196
10756500	13039,23685
1118250	23282,15024,1138,11635
12016750	1138,15024,11635,1565,6498,8851
12142750	13039
1244250	5150,8676
1767500	25386,696
2386250	21503,1076
2752000	4039,628,5615,23409
439000	28286,6193,18523,422,12914,1446,17181,5041,13787
5962750	15024,1138,11635
7143250	12189,22950,22280,11225,13258,5357,7467,819
9079500	21503
9123500	28917,21503,28270
969750	28524,18290
10539250	21503,27435
11137750	5883,1041,25415,24060,11499,7179
1911500	15024,1138
4097500	28286
4259500	21085,11391,9878
4547500	9878,11391,21085,2685
5037000	10916,15672,17214
5279750	13039,23685,21503
5726500	4807,4411,11244,10653
7405250	8238
746000	12189,22950,22280
8163500	10916,15672,17214,27888
9179500	21503,23338
9807250	12189,22950,13258
10972250	1138
11158000	10916,20658,19509,17214,8662
11494250	12189,22950
11734000	1041,25415,24060,11499
11737250	8533
11782250	1076
2088000	28286,6193,18523
3396250	11391
3846250	5150,19814
4115500	4807
4370750	5150,21503
65500	1041,25415,24060,11499,3362
8072250	5150,19814,16420,23793,21573,26226,21628,18367
1492500	1041,24060,25415
1528500	28524,18290,27427,8805,684,26333,20579
1792000	21503,12189,1041
2316250	1041,24060,25415,11499,12287
3317500	21503,15672,10916,27888
417250	10916,15672
4378500	12189
4876750	10916,15672,17214,27888
6126750	8676
6872750	18196,21593,396
7184500	10916,3665,17418,5448
8156500	21503,3665,17418
8172250	4807
9586500	28524,18290
11114000	21085
140500	1138,15024
2733500	21503
3014750	1076
3096750	1041,24060,25415
3511000	12189,22950
4782250	12189,22950,13258
5170500	9878,11391
6233750	1041,24060,25415,11499,12287
6848000	12189,22950,13258,2128
8017000	27785
8353250	15024,1138,11635
9076750	4039,5615,628
9979000	1138,15024,11635
10119250	1076
11131750	13039
11794250	15024,1138
3148500	5150,21085,11391,9878,2685
3326250	8533,20595,1138,15024
3404000	12189,22950,13258,25215,207
4625750	27785,21503,14818,19309
5110750	15672,21503,23409,23338
6301250	4807,4411,11244,10653,21092
691500	18196,21593,396,16460,19937,11456,9031,24534
7918750	28286,6193,18523,422,12914,1446
8160750	10916
8327250	21503,23409
9513250	21503,8533
11558000	5150,19814,16420,23793
2198750	11391,9878,21085
267250	5883,7179,1041,2436,25415
2807500	25248,8238,25261,5593,22307,10694
2823250	23409,21503
299750	25248,8238
3009000	28524,18290,8805,27427,684
393250	15024,1138,11635,1565
6807250	12189,22950,13258,2128,5615
7211250	21503
7568750	1138,15024
791500	23282,9846,21983,4335,24457,10329,21533
8792750	13737
8909750	1041
11121500	15672,12189,22950
11129250	1041
1365000	28524,18290
1441500	1076
1688750	10916,15672
2103250	1076,18196,21593
448250	12189
4631250	12189
5522250	1076,4039
6904000	15024,1138
731750	6498,15024,1138,11635
9215000	1041,25415,24060
12331000	8238,25248,25261,5593,22307
1622500	23282,27785,14818,19309
1710500	11826,25138,12008,20190
2232500	21503,15672,23409
252500	8533
4317250	8238,25248,25261,5593,22307,10694
4475750	21503,1041,24060,25415
5078750	23282,18196,21593,396,16460
6015000	21503
621500	1076,6840,29490,27785
6266000	11391,9878
6921750	21503
8910750	25248,8238,25261,5593,22307,10694
9651250	28286,6193
9685000	13039,23685
9716500	11826,20190,25138,12008
9842500	1041,12189,25415
10642000	21085,9878,11391,2685,17356
11939000	28917,28270,23241,28225
1194750	21503,27785,10916,14818
1531250	1076,6840,4807
1782250	11826,25138,12008,23409
190500	12189,22950,13258,2128
2704750	1041,24060
3304500	8676,979,27435,20412,23338,10258,17094
5256500	13737,26351,10051
567250	13737,17590,10051
5751500	23409,21503,15672,1700,23338
599750	23282,1041
6571750	15024,1138
7383000	10916
887750	1041
965500	23282,6498,1138
10533750	15672,10916
1165500	6498
1181250	18196,21593,27785
12275500	9878,11391,21085
2480750	27785,21503
3742000	4807,4411,11244,10653
8243500	1138,15024,11635,1565,6498,8851
8324500	23338,21503,13039,23685
9351750	1041,24060,25415,11499,12287
9592500	23282,21503
984500	1041,24060,25415,11499,3362
10840750	1041
11440500	1138,15024,11635,1565,6498,8851
1189000	8238,25248,25261,5593,22307,10694
11896000	13737,15672,26351
19500	21503,28917,12189
2050000	25415,1041,24060,11499
232000	1041,25415
3216500	28917,28270
3719250	28286,6193,18523,422,12914,1446
5139250	21503,12189,22950
6852750	1138,15024
764000	1041,24060
8314250	10916,15672,17214
11949750	28286,6193,18523,422,12914
12234750	15792,18632,25248,8238
12239250	18196,21593,396
3288250	3665,17418,5448,7957
3977750	21503,13737
4921000	27785,14818
5024500	4039,628
5608250	1041,24060
5812000	13039,25386
6713250	13039,23685,4076
7361250	11391
7921500	21503
9394250	5150,21593,18196
10592000	9878,11391,21085
11307500	11391,9878,21085,2685
2253250	21503,15672
4189500	21503
5915250	9878,11391
6234000	8238,25248,25261,5593
6683750	9878,21085,11391,2685,17356
7830250	10916
8096750	23282,25386,12189
10000250	25248,8238,25261
10566000	15672
10598500	1041,24060,25415,11499
10773000	28524,18290,8805,27427,684
11711250	8533,20595,927,13391,20927,11790,28270
1617250	4039,628,5615
2756000	1041,24060,25415
4304250	11826,25138,12008
4336750	4807
4658500	8238,25248
6497000	21503
8111500	9878,11391,21085
10297000	20658
10713250	9878
11313000	13737,26351,17590,10051
12004000	8676
12377250	21503,23409,1700
1724250	10916,15672
4035250	23338,21503,15672
4852000	1041
5539250	15024
6272000	21085,11391,9878,2685,17356
6998500	10916,15672,17214
7116750	5150,19814,16420,23793
8617500	21503
10234000	1138,15024,11635,1565,6498,8851
1074750	28286,6193,18523,422,12914
10976250	28524,18290,8805,27427
11283500	1041,24060,25415,11499,3362
1319000	8533,20595
154750	18196,21593,396,16460
1727500	23282,28286
3282250	4807
528250	21503,6498
5846250	1076
69500	1138,15024
7218000	25415,1041,24060,11499
7588000	23282,9846,21983,1041
8555500	8238,25248,25261,5593,22307,10694,20668,14119,23582
861250	25386
10578000	15024,1138,11635,1565
11220500	10916,15672,17214
11590500	8676,979
1499750	23282
1629250	1041,25415
2187500	27785,8676
3625250	1076,6498,6840
3913250	28524,18290,8805,27427,26333,684
4073250	21503
6099250	1076
620500	25415,1041,24060
8123500	5150
10628500	13039,23685,4076,28438,6364,11487,15514,431
11535250	23282,9846,28524
11616250	11391,21085
12061000	1041
12417500	23282,12189,6498,22950,13258
3644250	17418,3665,5448,7957,11931
4620000	13039,23685,4076
5011500	18196,21593,396,16460
5226250	18196,21593,396
5999000	1138,15024,11635,1565
6412250	25248,8238
6700250	10916,15672
6897000	15024,1138
854250	15024,1138,11635
1086750	5150
11169500	1041,24060,25415,11499,12287
11957000	12189,22950,13258,2128,8816
3249250	23338,21503
4063000	23338,21503,15672
4967250	18196,21593
5693000	21085,9878,11391
6751750	22280,1041
7322250	8533,20595
8745250	12189
9512750	21503
9802000	1041,24060,25415
11601500	28524,18290,8805,27427,684
3215500	23282
3344750	4039,5615,628,2128,20472,19759,14580
3954500	21503
4195500	21503,3665,17418,5448
425500	28917,28270
4852500	10916,15672,21085,11391,9878
5261000	15672,21503,23409
6150750	15024,1138,11635
6155250	10694,15672,10916
6515500	21503,11225
7375000	1041
8216500	1138,15024,6498,11635
8845250	20658,19509,8662,29416,27887,12758,11954,11563
9694750	23282,1041,24060,25415
11300000	23409,15672,23338,21503,1700
11579750	25248,8238
11701500	28286,18523,422
1579250	13737,26351,17590,10051
1793250	3665,17418,5448
203750	5150
282500	12189
3895750	10916
4907500	13039,23685
5440750	18196,21593,396
6458000	10916,15672
8573000	8676
1063000	8533,20595
11225500	1041,24060
1561250	1138,15024,11635,1565
2975500	25248,8238
3350250	1076,6840,20658
418500	9878
5865750	10916,15672,17214,27888,17640,3075,10718
6634500	28917
8060000	18196,21593,396
8385000	1076,15024,1138,11635
11503250	1076,6840
11613500	11826
11747250	15024,1138,11635,1565,6498,8851,10232,20338,8277
3031750	1041,25415,24060,11499,12287,3362
3114000	21503,1138
4256000	15672,23409,21503,1700
4880250	23409
5354000	1076,6840
563500	27785,14818,19309,23556,1758
5642000	1041,25415,24060,11499,3362
6412750	1076,28524,18290
10052000	1041,24060,25415
11397250	8238,25248
11761750	10916,15672,17214,27888
3903500	8533,20595
5292000	18196,21593,396,16460
5407750	28286,6193,18523,422
5742000	15792,18632,16085,20549,5625,6057,28348
5952250	28917,28270,23241
6258500	10916,15672,17214
6433000	25386
7450000	18196
8051750	4807
8100250	23409,15672,21503
9069000	23338,21503,15672,18196
10312750	1138,15024,11635,1565,6498
10521000	23338,21503,15672,20412,4807
1525000	28524,18290,8805
236000	9878,11391,21085,2685,17356
239250	18196,21593,396,16460,23338
4037500	13039
5059000	23409
6694750	6498,15024,1138
847750	13737,26351,10051
